time,data
215536,0.2565386
215586,0.2565386
215636,0.2565386
215686,0.25644705
215736,0.25644705
215786,0.25644705
215836,0.25644705
215886,0.256386
215936,0.256386
215986,0.256386
216036,0.256386
216086,0.25632495
216136,0.25632495
216186,0.25632495
216236,0.25632495
216286,0.2562639
216336,0.2562639
216386,0.2562639
216436,0.2562639
216486,0.25617236
216536,0.25617236
216586,0.25617236
216636,0.25617236
216686,0.2560808
216736,0.2560808
216786,0.2560808
216836,0.2560808
216886,0.25601977
216936,0.25601977
216986,0.25601977
217036,0.25601977
217086,0.25595874
217136,0.25595874
217186,0.25595874
217236,0.25595874
217286,0.25586718
217336,0.25586718
217386,0.25586718
217436,0.25586718
217486,0.25580615
217536,0.25580615
217586,0.25580615
217636,0.25580615
217686,0.2557451
217736,0.2557146
217786,0.2557146
217836,0.2557146
217886,0.2557146
217936,0.25562304
217986,0.25562304
218036,0.25562304
218086,0.25562304
218136,0.25559253
218186,0.25559253
218236,0.25559253
218285,0.25559253
218336,0.2555315
218386,0.2555315
218436,0.2555315
218486,0.2555315
218536,0.25547045
218586,0.25547045
218636,0.25547045
218686,0.25547045
218736,0.2553789
218786,0.2553789
218836,0.2553789
218886,0.2553789
218936,0.25534835
218986,0.25534835
219036,0.25534835
219086,0.25534835
219136,0.25522628
219186,0.25522628
219236,0.25522628
219286,0.25522628
219336,0.25519577
219386,0.25519577
219436,0.25519577
219486,0.25519577
219536,0.25513473
219586,0.25513473
219636,0.25513473
219686,0.25513473
219736,0.2550737
219786,0.2550737
219836,0.2550737
219886,0.2550737
219936,0.2550737
219986,0.25498214
220036,0.25498214
220086,0.25498214
220136,0.25498214
220186,0.2549211
220236,0.2549211
220286,0.2549211
220336,0.2549211
220386,0.25486007
220436,0.25486007
220486,0.25486007
220536,0.25486007
220586,0.25479904
220636,0.25479904
220686,0.25479904
220736,0.25479904
220786,0.25476852
220836,0.25476852
220886,0.25476852
220936,0.25476852
220986,0.25467697
221036,0.25467697
221086,0.25467697
221136,0.25467697
